From	To	Species	Gene Name
6231	Q76N56_HUMAN	Homo sapiens	ribosomal protein S26 pseudogene 38; ribosomal protein S26 pseudogene 39; ribosomal protein S26 pseudogene 35; ribosomal protein S26 pseudogene 31; ribosomal protein S26 pseudogene 20; ribosomal protein S26 pseudogene 54; ribosomal protein S26 pseudogene 2; ribosomal protein S26 pseudogene 53; ribosomal protein S26 pseudogene 25; ribosomal protein S26 pseudogene 50; ribosomal protein S26 pseudogene 6; ribosomal protein S26 pseudogene 8; ribosomal protein S26
6231	Q76N57_HUMAN	Homo sapiens	ribosomal protein S26 pseudogene 38; ribosomal protein S26 pseudogene 39; ribosomal protein S26 pseudogene 35; ribosomal protein S26 pseudogene 31; ribosomal protein S26 pseudogene 20; ribosomal protein S26 pseudogene 54; ribosomal protein S26 pseudogene 2; ribosomal protein S26 pseudogene 53; ribosomal protein S26 pseudogene 25; ribosomal protein S26 pseudogene 50; ribosomal protein S26 pseudogene 6; ribosomal protein S26 pseudogene 8; ribosomal protein S26
6232	RS27_HUMAN	Homo sapiens	ribosomal protein S27 pseudogene 29; ribosomal protein S27 pseudogene 9; ribosomal protein S27 pseudogene 23; ribosomal protein S27 pseudogene 13; ribosomal protein S27; ribosomal protein S27 pseudogene 21; ribosomal protein S27 pseudogene 7; ribosomal protein S27 pseudogene 6; ribosomal protein S27 pseudogene 19
6232	Q5T4L6_HUMAN	Homo sapiens	ribosomal protein S27 pseudogene 29; ribosomal protein S27 pseudogene 9; ribosomal protein S27 pseudogene 23; ribosomal protein S27 pseudogene 13; ribosomal protein S27; ribosomal protein S27 pseudogene 21; ribosomal protein S27 pseudogene 7; ribosomal protein S27 pseudogene 6; ribosomal protein S27 pseudogene 19
6230	RS25_HUMAN	Homo sapiens	ribosomal protein S25 pseudogene 8; ribosomal protein S25
6235	A8MZ73_HUMAN	Homo sapiens	ribosomal protein S29 pseudogene 11; ribosomal protein S29 pseudogene 16; ribosomal protein S29 pseudogene 17; ribosomal protein S29 pseudogene 3; ribosomal protein S29 pseudogene 9; ribosomal protein S29
6235	RS29_HUMAN	Homo sapiens	ribosomal protein S29 pseudogene 11; ribosomal protein S29 pseudogene 16; ribosomal protein S29 pseudogene 17; ribosomal protein S29 pseudogene 3; ribosomal protein S29 pseudogene 9; ribosomal protein S29
80108	ZFP2_HUMAN	Homo sapiens	zinc finger protein 2 homolog (mouse)
6236	Q92788_HUMAN	Homo sapiens	Ras-related associated with diabetes
6236	RAD_HUMAN	Homo sapiens	Ras-related associated with diabetes
6233	Q8WYN9_HUMAN	Homo sapiens	ribosomal protein S27a pseudogene 12; ribosomal protein S27a; ribosomal protein S27a pseudogene 11; ribosomal protein S27a pseudogene 16
6233	UBIQ_HUMAN	Homo sapiens	ribosomal protein S27a pseudogene 12; ribosomal protein S27a; ribosomal protein S27a pseudogene 11; ribosomal protein S27a pseudogene 16
6233	Q5RKT7_HUMAN	Homo sapiens	ribosomal protein S27a pseudogene 12; ribosomal protein S27a; ribosomal protein S27a pseudogene 11; ribosomal protein S27a pseudogene 16
6233	B2RDW1_HUMAN	Homo sapiens	ribosomal protein S27a pseudogene 12; ribosomal protein S27a; ribosomal protein S27a pseudogene 11; ribosomal protein S27a pseudogene 16
6233	Q7Z4P3_HUMAN	Homo sapiens	ribosomal protein S27a pseudogene 12; ribosomal protein S27a; ribosomal protein S27a pseudogene 11; ribosomal protein S27a pseudogene 16
6233	Q5U5U6_HUMAN	Homo sapiens	ribosomal protein S27a pseudogene 12; ribosomal protein S27a; ribosomal protein S27a pseudogene 11; ribosomal protein S27a pseudogene 16
6233	Q3MIH3_HUMAN	Homo sapiens	ribosomal protein S27a pseudogene 12; ribosomal protein S27a; ribosomal protein S27a pseudogene 11; ribosomal protein S27a pseudogene 16
6233	RS27A_HUMAN	Homo sapiens	ribosomal protein S27a pseudogene 12; ribosomal protein S27a; ribosomal protein S27a pseudogene 11; ribosomal protein S27a pseudogene 16
6233	Q49A90_HUMAN	Homo sapiens	ribosomal protein S27a pseudogene 12; ribosomal protein S27a; ribosomal protein S27a pseudogene 11; ribosomal protein S27a pseudogene 16
6229	Q5T0P8_HUMAN	Homo sapiens	ribosomal protein S24
6229	Q7Z3D1_HUMAN	Homo sapiens	ribosomal protein S24
6229	RS24_HUMAN	Homo sapiens	ribosomal protein S24
6229	Q5T0P7_HUMAN	Homo sapiens	ribosomal protein S24
80115	BI2L2_HUMAN	Homo sapiens	BAI1-associated protein 2-like 2
80115	Q9H661_HUMAN	Homo sapiens	BAI1-associated protein 2-like 2
80114	BICC1_HUMAN	Homo sapiens	bicaudal C homolog 1 (Drosophila)
6228	A8K517_HUMAN	Homo sapiens	ribosomal protein S23
6228	RS23_HUMAN	Homo sapiens	ribosomal protein S23
6227	Q8WVC2_HUMAN	Homo sapiens	ribosomal protein S21
6227	Q13666_HUMAN	Homo sapiens	ribosomal protein S21
6227	Q6FGH5_HUMAN	Homo sapiens	ribosomal protein S21
6227	RS21_HUMAN	Homo sapiens	ribosomal protein S21
80117	ARL14_HUMAN	Homo sapiens	ADP-ribosylation factor-like 14
80110	ZN614_HUMAN	Homo sapiens	zinc finger protein 614
80110	Q9BSN8_HUMAN	Homo sapiens	zinc finger protein 614
80110	Q9H6R9_HUMAN	Homo sapiens	zinc finger protein 614
113278	CT054_HUMAN	Homo sapiens	chromosome 20 open reading frame 54
170482	CLC4C_HUMAN	Homo sapiens	C-type lectin domain family 4, member C
6204	Q59GE4_HUMAN	Homo sapiens	ribosomal protein S10; ribosomal protein S10 pseudogene 4; ribosomal protein S10 pseudogene 11; ribosomal protein S10 pseudogene 22; ribosomal protein S10 pseudogene 7; ribosomal protein S10 pseudogene 13
6204	RS10_HUMAN	Homo sapiens	ribosomal protein S10; ribosomal protein S10 pseudogene 4; ribosomal protein S10 pseudogene 11; ribosomal protein S10 pseudogene 22; ribosomal protein S10 pseudogene 7; ribosomal protein S10 pseudogene 13
6204	Q14489_HUMAN	Homo sapiens	ribosomal protein S10; ribosomal protein S10 pseudogene 4; ribosomal protein S10 pseudogene 11; ribosomal protein S10 pseudogene 22; ribosomal protein S10 pseudogene 7; ribosomal protein S10 pseudogene 13
80215	CU096_HUMAN	Homo sapiens	chromosome 21 open reading frame 96
6205	RS11_HUMAN	Homo sapiens	ribosomal protein S11 pseudogene 5; ribosomal protein S11
80216	ALPK1_HUMAN	Homo sapiens	alpha-kinase 1
80216	Q9H623_HUMAN	Homo sapiens	alpha-kinase 1
6206	RS12_HUMAN	Homo sapiens	ribosomal protein S12; ribosomal protein S12 pseudogene 4; ribosomal protein S12 pseudogene 11; ribosomal protein S12 pseudogene 9
80213	TM2D3_HUMAN	Homo sapiens	TM2 domain containing 3
6207	RS13_HUMAN	Homo sapiens	ribosomal protein S13 pseudogene 8; ribosomal protein S13; ribosomal protein S13 pseudogene 2
6208	RS14_HUMAN	Homo sapiens	ribosomal protein S14
6208	Q15372_HUMAN	Homo sapiens	ribosomal protein S14
80212	CCD92_HUMAN	Homo sapiens	coiled-coil domain containing 92
6209	RS15_HUMAN	Homo sapiens	ribosomal protein S15 pseudogene 5; ribosomal protein S15
80210	Q9H5E8_HUMAN	Homo sapiens	armadillo repeat containing 9
80210	ARMC9_HUMAN	Homo sapiens	armadillo repeat containing 9
6210	B2R4W8_HUMAN	Homo sapiens	ribosomal protein S15a pseudogene 17; ribosomal protein S15a pseudogene 19; ribosomal protein S15a pseudogene 12; ribosomal protein S15a pseudogene 24; ribosomal protein S15a pseudogene 11; ribosomal protein S15a
6210	RS15A_HUMAN	Homo sapiens	ribosomal protein S15a pseudogene 17; ribosomal protein S15a pseudogene 19; ribosomal protein S15a pseudogene 12; ribosomal protein S15a pseudogene 24; ribosomal protein S15a pseudogene 11; ribosomal protein S15a
80209	A6NJ97_HUMAN	Homo sapiens	chromosome 13 open reading frame 23
80209	CM023_HUMAN	Homo sapiens	chromosome 13 open reading frame 23
80209	Q5JS36_HUMAN	Homo sapiens	chromosome 13 open reading frame 23
80208	B9EK60_HUMAN	Homo sapiens	spastic paraplegia 11 (autosomal recessive)
80208	SPTCS_HUMAN	Homo sapiens	spastic paraplegia 11 (autosomal recessive)
80206	FHOD3_HUMAN	Homo sapiens	formin homology 2 domain containing 3
80206	A8MQT4_HUMAN	Homo sapiens	formin homology 2 domain containing 3
133121	Q4W5Q1_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 6
133121	ENPP6_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 6
6217	RS16_HUMAN	Homo sapiens	ribosomal protein S16 pseudogene 1; ribosomal protein S16 pseudogene 10; ribosomal protein S16
6217	Q6IPX4_HUMAN	Homo sapiens	ribosomal protein S16 pseudogene 1; ribosomal protein S16 pseudogene 10; ribosomal protein S16
6218	RS17_HUMAN	Homo sapiens	ribosomal protein S17
221357	GSTA5_HUMAN	Homo sapiens	glutathione S-transferase alpha 5
80221	ACSF2_HUMAN	Homo sapiens	acyl-CoA synthetase family member 2
80222	SYTM_HUMAN	Homo sapiens	threonyl-tRNA synthetase 2, mitochondrial (putative)
80222	Q9H9V2_HUMAN	Homo sapiens	threonyl-tRNA synthetase 2, mitochondrial (putative)
80222	Q6ST48_HUMAN	Homo sapiens	threonyl-tRNA synthetase 2, mitochondrial (putative)
80222	Q5T5E9_HUMAN	Homo sapiens	threonyl-tRNA synthetase 2, mitochondrial (putative)
80222	Q9H045_HUMAN	Homo sapiens	threonyl-tRNA synthetase 2, mitochondrial (putative)
80223	Q6WKZ3_HUMAN	Homo sapiens	RAB11 family interacting protein 1 (class I)
80223	Q6WKZ5_HUMAN	Homo sapiens	RAB11 family interacting protein 1 (class I)
80223	Q4JIW2_HUMAN	Homo sapiens	RAB11 family interacting protein 1 (class I)
80223	RFIP1_HUMAN	Homo sapiens	RAB11 family interacting protein 1 (class I)
80223	Q307T1_HUMAN	Homo sapiens	RAB11 family interacting protein 1 (class I)
80223	B3KRW2_HUMAN	Homo sapiens	RAB11 family interacting protein 1 (class I)
80223	Q8NF43_HUMAN	Homo sapiens	RAB11 family interacting protein 1 (class I)
80223	Q67C35_HUMAN	Homo sapiens	RAB11 family interacting protein 1 (class I)
80217	Q5TA05_HUMAN	Homo sapiens	chromosome 10 open reading frame 79
80217	Q5JT42_HUMAN	Homo sapiens	chromosome 10 open reading frame 79
80217	CJ079_HUMAN	Homo sapiens	chromosome 10 open reading frame 79
80217	Q5TA04_HUMAN	Homo sapiens	chromosome 10 open reading frame 79
6224	RS20_HUMAN	Homo sapiens	ribosomal protein S20
6224	B4DW28_HUMAN	Homo sapiens	ribosomal protein S20
6223	B0ZBD0_HUMAN	Homo sapiens	ribosomal protein S19 pseudogene 3; ribosomal protein S19
6223	RS19_HUMAN	Homo sapiens	ribosomal protein S19 pseudogene 3; ribosomal protein S19
6223	Q8WVX7_HUMAN	Homo sapiens	ribosomal protein S19 pseudogene 3; ribosomal protein S19
80219	CQ10B_HUMAN	Homo sapiens	coenzyme Q10 homolog B (S. cerevisiae)
6222	RS18_HUMAN	Homo sapiens	ribosomal protein S18 pseudogene 12; ribosomal protein S18 pseudogene 5; ribosomal protein S18
6222	Q5SUJ3_HUMAN	Homo sapiens	ribosomal protein S18 pseudogene 12; ribosomal protein S18 pseudogene 5; ribosomal protein S18
6222	Q5GGW2_HUMAN	Homo sapiens	ribosomal protein S18 pseudogene 12; ribosomal protein S18 pseudogene 5; ribosomal protein S18
388815	Q8TDA7_HUMAN	Homo sapiens	chromosome 21 open reading frame 34
359948	I2BP2_HUMAN	Homo sapiens	interferon regulatory factor 2 binding protein 2
4097	MAFG_HUMAN	Homo sapiens	v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian)
221393	GP115_HUMAN	Homo sapiens	G protein-coupled receptor 115
4094	Q71A33_HUMAN	Homo sapiens	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)
4094	Q8IX32_HUMAN	Homo sapiens	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)
4094	MAF_HUMAN	Homo sapiens	v-maf musculoaponeurotic fibrosarcoma oncogene homolog (avian)
4093	Q5TBA1_HUMAN	Homo sapiens	SMAD family member 9
4093	SMAD9_HUMAN	Homo sapiens	SMAD family member 9
4092	SMAD7_HUMAN	Homo sapiens	SMAD family member 7
80201	B3KT70_HUMAN	Homo sapiens	hexokinase domain containing 1
80201	HKDC1_HUMAN	Homo sapiens	hexokinase domain containing 1
80204	FBX11_HUMAN	Homo sapiens	F-box protein 11
80204	A1L491_HUMAN	Homo sapiens	F-box protein 11
80205	Q8N4Q2_HUMAN	Homo sapiens	chromodomain helicase DNA binding protein 9
80205	Q461N2_HUMAN	Homo sapiens	chromodomain helicase DNA binding protein 9
80205	Q8NAR9_HUMAN	Homo sapiens	chromodomain helicase DNA binding protein 9
80205	CHD9_HUMAN	Homo sapiens	chromodomain helicase DNA binding protein 9
171546	SSPTA_HUMAN	Homo sapiens	chromosome 14 open reading frame 147
6203	A9C4C1_HUMAN	Homo sapiens	ribosomal protein S9; ribosomal protein S9 pseudogene 4
6203	RS9_HUMAN	Homo sapiens	ribosomal protein S9; ribosomal protein S9 pseudogene 4
6202	Q9BS10_HUMAN	Homo sapiens	ribosomal protein S8; ribosomal protein S8 pseudogene 8; ribosomal protein S8 pseudogene 10
6202	Q5JR95_HUMAN	Homo sapiens	ribosomal protein S8; ribosomal protein S8 pseudogene 8; ribosomal protein S8 pseudogene 10
6202	Q9P1D6_HUMAN	Homo sapiens	ribosomal protein S8; ribosomal protein S8 pseudogene 8; ribosomal protein S8 pseudogene 10
6202	RS8_HUMAN	Homo sapiens	ribosomal protein S8; ribosomal protein S8 pseudogene 8; ribosomal protein S8 pseudogene 10
6202	Q5JR94_HUMAN	Homo sapiens	ribosomal protein S8; ribosomal protein S8 pseudogene 8; ribosomal protein S8 pseudogene 10
6201	Q57Z92_HUMAN	Homo sapiens	ribosomal protein S7; ribosomal protein S7 pseudogene 11; ribosomal protein S7 pseudogene 4; ribosomal protein S7 pseudogene 10
6201	RS7_HUMAN	Homo sapiens	ribosomal protein S7; ribosomal protein S7 pseudogene 11; ribosomal protein S7 pseudogene 4; ribosomal protein S7 pseudogene 10
4071	T4S1_HUMAN	Homo sapiens	transmembrane 4 L six family member 1
4071	Q8NE91_HUMAN	Homo sapiens	transmembrane 4 L six family member 1
4072	EPCAM_HUMAN	Homo sapiens	epithelial cell adhesion molecule
4070	TACD2_HUMAN	Homo sapiens	tumor-associated calcium signal transducer 2
4077	Q3LRJ5_HUMAN	Homo sapiens	neighbor of BRCA1 gene 1
4077	Q3LRJ8_HUMAN	Homo sapiens	neighbor of BRCA1 gene 1
4077	Q3LRI9_HUMAN	Homo sapiens	neighbor of BRCA1 gene 1
4077	NBR1_HUMAN	Homo sapiens	neighbor of BRCA1 gene 1
4077	Q3LRK1_HUMAN	Homo sapiens	neighbor of BRCA1 gene 1
4077	Q3LRI0_HUMAN	Homo sapiens	neighbor of BRCA1 gene 1
4077	Q3LRI6_HUMAN	Homo sapiens	neighbor of BRCA1 gene 1
4076	CAPR1_HUMAN	Homo sapiens	cell cycle associated protein 1
4074	Q6I9U3_HUMAN	Homo sapiens	mannose-6-phosphate receptor (cation dependent)
4074	Q53GY9_HUMAN	Homo sapiens	mannose-6-phosphate receptor (cation dependent)
4074	Q96AH2_HUMAN	Homo sapiens	mannose-6-phosphate receptor (cation dependent)
4074	MPRD_HUMAN	Homo sapiens	mannose-6-phosphate receptor (cation dependent)
646113	U730_HUMAN	Homo sapiens	hypothetical LOC646113
388886	Q8WVQ4_HUMAN	Homo sapiens	chromosome 22 open reading frame 36
388886	LRC6X_HUMAN	Homo sapiens	chromosome 22 open reading frame 36
30849	PI3R4_HUMAN	Homo sapiens	phosphoinositide-3-kinase, regulatory subunit 4
199223	TT21A_HUMAN	Homo sapiens	tetratricopeptide repeat domain 21A
199221	DZI1L_HUMAN	Homo sapiens	DAZ interacting protein 1-like
30851	TX1B3_HUMAN	Homo sapiens	Tax1 (human T-cell leukemia virus type I) binding protein 3
4081	MB211_HUMAN	Homo sapiens	mab-21-like 1 (C. elegans)
30850	CDR2L_HUMAN	Homo sapiens	cerebellar degeneration-related protein 2-like
4082	MARCS_HUMAN	Homo sapiens	myristoylated alanine-rich protein kinase C substrate
4082	Q6NVI1_HUMAN	Homo sapiens	myristoylated alanine-rich protein kinase C substrate
4082	Q05C82_HUMAN	Homo sapiens	myristoylated alanine-rich protein kinase C substrate
57060	Q7Z4Y9_HUMAN	Homo sapiens	poly(rC) binding protein 4
57060	PCBP4_HUMAN	Homo sapiens	poly(rC) binding protein 4
57060	Q9GZT1_HUMAN	Homo sapiens	poly(rC) binding protein 4
57060	Q9HCU2_HUMAN	Homo sapiens	poly(rC) binding protein 4
57060	Q9C064_HUMAN	Homo sapiens	poly(rC) binding protein 4
57062	Q59FS7_HUMAN	Homo sapiens	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24
57062	Q7Z4W0_HUMAN	Homo sapiens	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24
57062	DDX24_HUMAN	Homo sapiens	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24
57062	Q7Z4X3_HUMAN	Homo sapiens	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24
57062	Q4V9L5_HUMAN	Homo sapiens	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24
57062	Q9P054_HUMAN	Homo sapiens	DEAD (Asp-Glu-Ala-Asp) box polypeptide 24
4088	SMAD3_HUMAN	Homo sapiens	SMAD family member 3
4088	Q9P0T0_HUMAN	Homo sapiens	SMAD family member 3
4088	B7Z4Z5_HUMAN	Homo sapiens	SMAD family member 3
4088	Q68DS8_HUMAN	Homo sapiens	SMAD family member 3
4088	Q59F45_HUMAN	Homo sapiens	SMAD family member 3
4088	B7Z9Q2_HUMAN	Homo sapiens	SMAD family member 3
4089	Q9BYG6_HUMAN	Homo sapiens	SMAD family member 4
4089	SMAD4_HUMAN	Homo sapiens	SMAD family member 4
4084	MAD1_HUMAN	Homo sapiens	MAX dimerization protein 1
4085	MD2L1_HUMAN	Homo sapiens	MAD2 mitotic arrest deficient-like 1 (yeast)
4085	Q8IZX3_HUMAN	Homo sapiens	MAD2 mitotic arrest deficient-like 1 (yeast)
4086	SMAD1_HUMAN	Homo sapiens	SMAD family member 1
4086	Q9UFT8_HUMAN	Homo sapiens	SMAD family member 1
4087	Q53XR6_HUMAN	Homo sapiens	SMAD family member 2
4087	Q7Z5E4_HUMAN	Homo sapiens	SMAD family member 2
4087	SMAD2_HUMAN	Homo sapiens	SMAD family member 2
4049	Q6FG55_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q6WQV4_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q45NE3_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q45NE7_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q6WQV7_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q5ST95_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q6WQV6_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q6WQU7_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q5STV3_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q45NE4_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q45NE6_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q6WQT9_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q45NE8_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q45NE5_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	Q45NE9_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4049	TNFB_HUMAN	Homo sapiens	lymphotoxin alpha (TNF superfamily, member 1)
4048	Q59ES1_HUMAN	Homo sapiens	leukotriene A4 hydrolase
4048	LKHA4_HUMAN	Homo sapiens	leukotriene A4 hydrolase
4048	Q49AK0_HUMAN	Homo sapiens	leukotriene A4 hydrolase
57095	CA128_HUMAN	Homo sapiens	chromosome 1 open reading frame 128
57096	RPGR1_HUMAN	Homo sapiens	retinitis pigmentosa GTPase regulator interacting protein 1
57096	Q5D221_HUMAN	Homo sapiens	retinitis pigmentosa GTPase regulator interacting protein 1
57093	C9J1S8_HUMAN	Homo sapiens	tripartite motif-containing 53; similar to Tripartite motif protein 49 (RING finger protein 18) (Testis-specific ring-finger protein); similar to ring finger protein 18; similar to hCG1988749; tripartite motif-containing 49; tripartite motif-containing 48; hypothetical protein LOC100131392
57093	TR49B_HUMAN	Homo sapiens	tripartite motif-containing 53; similar to Tripartite motif protein 49 (RING finger protein 18) (Testis-specific ring-finger protein); similar to ring finger protein 18; similar to hCG1988749; tripartite motif-containing 49; tripartite motif-containing 48; hypothetical protein LOC100131392
57093	TRI49_HUMAN	Homo sapiens	tripartite motif-containing 53; similar to Tripartite motif protein 49 (RING finger protein 18) (Testis-specific ring-finger protein); similar to ring finger protein 18; similar to hCG1988749; tripartite motif-containing 49; tripartite motif-containing 48; hypothetical protein LOC100131392
57093	TRI48_HUMAN	Homo sapiens	tripartite motif-containing 53; similar to Tripartite motif protein 49 (RING finger protein 18) (Testis-specific ring-finger protein); similar to ring finger protein 18; similar to hCG1988749; tripartite motif-containing 49; tripartite motif-containing 48; hypothetical protein LOC100131392
57094	CBPA6_HUMAN	Homo sapiens	carboxypeptidase A6
400966	RGPD2_HUMAN	Homo sapiens	RANBP2-like and GRIP domain containing 1; RANBP2-like and GRIP domain containing 2
400966	RGPD1_HUMAN	Homo sapiens	RANBP2-like and GRIP domain containing 1; RANBP2-like and GRIP domain containing 2
400966	B4DYH0_HUMAN	Homo sapiens	RANBP2-like and GRIP domain containing 1; RANBP2-like and GRIP domain containing 2
57099	AVEN_HUMAN	Homo sapiens	apoptosis, caspase activation inhibitor
57097	PAR11_HUMAN	Homo sapiens	poly (ADP-ribose) polymerase family, member 11
57097	Q6MZP9_HUMAN	Homo sapiens	poly (ADP-ribose) polymerase family, member 11
4053	Q9H3F3_HUMAN	Homo sapiens	latent transforming growth factor beta binding protein 2
4053	Q6AZ94_HUMAN	Homo sapiens	latent transforming growth factor beta binding protein 2
4053	Q59EE6_HUMAN	Homo sapiens	latent transforming growth factor beta binding protein 2
4053	LTBP2_HUMAN	Homo sapiens	latent transforming growth factor beta binding protein 2
26301	GBGT1_HUMAN	Homo sapiens	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1
4054	B9EG76_HUMAN	Homo sapiens	latent transforming growth factor beta binding protein 3
4054	LTBP3_HUMAN	Homo sapiens	latent transforming growth factor beta binding protein 3
4054	Q8WYU6_HUMAN	Homo sapiens	latent transforming growth factor beta binding protein 3
4054	Q9P0Z7_HUMAN	Homo sapiens	latent transforming growth factor beta binding protein 3
30844	EHD4_HUMAN	Homo sapiens	EH-domain containing 4
30844	A8K9B9_HUMAN	Homo sapiens	EH-domain containing 4
4052	B7ZLY3_HUMAN	Homo sapiens	latent transforming growth factor beta binding protein 1
4052	LTBP1_HUMAN	Homo sapiens	latent transforming growth factor beta binding protein 1
30846	Q8NCJ3_HUMAN	Homo sapiens	EH-domain containing 2
30846	EHD2_HUMAN	Homo sapiens	EH-domain containing 2
4057	Q5EK51_HUMAN	Homo sapiens	lactotransferrin
4057	Q8IX02_HUMAN	Homo sapiens	lactotransferrin
4057	Q2TUW9_HUMAN	Homo sapiens	lactotransferrin
4057	Q19KS2_HUMAN	Homo sapiens	lactotransferrin
4057	Q8IWS6_HUMAN	Homo sapiens	lactotransferrin
4057	TRFL_HUMAN	Homo sapiens	lactotransferrin
4057	Q5DSM0_HUMAN	Homo sapiens	lactotransferrin
57091	CASS4_HUMAN	Homo sapiens	Cas scaffolding protein family member 4
57091	B4DII4_HUMAN	Homo sapiens	Cas scaffolding protein family member 4
30845	EHD3_HUMAN	Homo sapiens	EH-domain containing 3
30845	B4DFR5_HUMAN	Homo sapiens	EH-domain containing 3
57092	Q53GF3_HUMAN	Homo sapiens	PEST proteolytic signal containing nuclear protein
57092	PCNP_HUMAN	Homo sapiens	PEST proteolytic signal containing nuclear protein
4055	TNR3_HUMAN	Homo sapiens	lymphotoxin beta receptor (TNFR superfamily, member 3)
4055	Q75UT6_HUMAN	Homo sapiens	lymphotoxin beta receptor (TNFR superfamily, member 3)
4056	LTC4S_HUMAN	Homo sapiens	leukotriene C4 synthase
30827	CXXC1_HUMAN	Homo sapiens	CXXC finger 1 (PHD domain)
30827	Q59EC8_HUMAN	Homo sapiens	CXXC finger 1 (PHD domain)
286183	NKAI3_HUMAN	Homo sapiens	Na+/K+ transporting ATPase interacting 3
221336	BEND6_HUMAN	Homo sapiens	BEN domain containing 6
57082	CASC5_HUMAN	Homo sapiens	cancer susceptibility candidate 5
57082	Q05C46_HUMAN	Homo sapiens	cancer susceptibility candidate 5
57084	VGLU2_HUMAN	Homo sapiens	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6
57085	A8MVQ5_HUMAN	Homo sapiens	angiotensin II receptor-associated protein
57085	ATRAP_HUMAN	Homo sapiens	angiotensin II receptor-associated protein
57088	Q6ZR73_HUMAN	Homo sapiens	phospholipid scramblase 4
57088	PLS4_HUMAN	Homo sapiens	phospholipid scramblase 4
4060	Q53FV4_HUMAN	Homo sapiens	lumican
4060	LUM_HUMAN	Homo sapiens	lumican
4061	Q7Z787_HUMAN	Homo sapiens	lymphocyte antigen 6 complex, locus E
4061	Q53G57_HUMAN	Homo sapiens	lymphocyte antigen 6 complex, locus E
4061	LY6E_HUMAN	Homo sapiens	lymphocyte antigen 6 complex, locus E
57089	ENTP7_HUMAN	Homo sapiens	ectonucleoside triphosphate diphosphohydrolase 7
4062	LY6H_HUMAN	Homo sapiens	lymphocyte antigen 6 complex, locus H
30832	Z354C_HUMAN	Homo sapiens	zinc finger protein 354C
30832	Q9NT78_HUMAN	Homo sapiens	zinc finger protein 354C
4063	Q0VAI0_HUMAN	Homo sapiens	lymphocyte antigen 9
4063	Q5VYH8_HUMAN	Homo sapiens	lymphocyte antigen 9
4063	Q9UIB5_HUMAN	Homo sapiens	lymphocyte antigen 9
4063	Q05CA2_HUMAN	Homo sapiens	lymphocyte antigen 9
4063	Q5VYI1_HUMAN	Homo sapiens	lymphocyte antigen 9
4063	Q9UIB4_HUMAN	Homo sapiens	lymphocyte antigen 9
4063	Q5VYH7_HUMAN	Homo sapiens	lymphocyte antigen 9
4063	LY9_HUMAN	Homo sapiens	lymphocyte antigen 9
4063	Q6P2J4_HUMAN	Homo sapiens	lymphocyte antigen 9
4063	Q5VYH9_HUMAN	Homo sapiens	lymphocyte antigen 9
4064	CD180_HUMAN	Homo sapiens	CD180 molecule
4065	LY75_HUMAN	Homo sapiens	CD302 molecule; lymphocyte antigen 75
4065	A8K5G4_HUMAN	Homo sapiens	CD302 molecule; lymphocyte antigen 75
4065	CD302_HUMAN	Homo sapiens	CD302 molecule; lymphocyte antigen 75
4065	Q59H44_HUMAN	Homo sapiens	CD302 molecule; lymphocyte antigen 75
30837	SOCS7_HUMAN	Homo sapiens	suppressor of cytokine signaling 7
30836	TDIF2_HUMAN	Homo sapiens	deoxynucleotidyltransferase, terminal, interacting protein 2
4067	Q6NUK7_HUMAN	Homo sapiens	v-yes-1 Yamaguchi sarcoma viral related oncogene homolog
