EntrezID	GeneLength	GL7	GL8	GL9	GL10	GL11	GL12
258648	933	0	0	0	0	0	0
258649	933	0	0	0	0	0	0
258650	933	0	0	0	0	0	0
258652	930	0	0	0	0	0	0
258653	1067	0	0	0	0	0	0
258654	933	0	0	0	0	0	0
258655	957	0	0	0	0	0	0
258656	939	0	0	0	0	0	0
258657	994	0	0	0	0	0	0
258658	942	0	0	0	0	0	0
258659	1044	0	0	0	0	0	0
258660	939	0	0	0	0	0	0
258661	936	0	0	0	0	0	0
258662	936	0	0	0	0	0	0
258663	930	0	0	0	0	0	0
258665	951	0	0	0	0	0	0
258666	939	0	0	0	0	0	0
258667	939	0	0	0	0	0	0
258668	948	0	0	0	0	0	0
258669	948	0	0	0	0	0	0
258670	939	0	0	0	0	0	0
258671	942	0	0	0	0	0	0
258672	963	0	0	0	0	0	0
258673	945	0	0	0	0	0	0
258674	936	0	0	0	0	0	0
258675	933	0	0	0	0	0	0
258676	942	0	0	0	0	0	0
258677	954	0	0	0	0	0	0
258678	957	0	0	0	0	0	0
258679	948	0	0	0	0	0	0
258680	939	0	0	0	0	0	0
258681	939	0	0	0	0	0	0
258682	948	0	0	0	0	0	0
258683	939	0	0	0	0	0	0
258684	924	0	0	0	0	0	0
258685	945	0	0	0	0	0	0
258686	927	0	0	0	0	0	0
258687	924	0	0	0	0	0	0
258688	924	0	0	0	0	0	0
258689	933	0	0	0	0	0	0
258690	930	0	0	0	0	0	0
258691	1100	0	0	0	0	0	0
258692	1065	0	0	0	0	0	0
258693	4343	0	0	0	0	0	0
258694	945	0	0	0	0	0	0
258695	924	0	0	0	0	0	0
258696	945	0	0	0	0	0	0
258697	960	0	2	0	1	1	0
258698	930	0	0	0	0	0	0
258699	927	0	0	0	0	0	0
258700	933	0	0	0	0	0	0
258701	948	0	0	0	0	0	0
258702	948	0	0	0	0	0	0
258703	948	0	0	0	0	0	0
258704	1049	0	0	0	0	0	0
258705	945	0	0	0	0	0	0
258706	1092	0	0	0	0	0	0
258708	948	3	1	1	7	3	6
258709	1010	0	0	0	0	0	0
258710	1088	0	0	0	0	0	0
258711	939	0	0	0	0	0	0
258712	1004	0	0	0	1	0	1
258713	954	0	0	0	0	0	0
258715	1050	0	0	0	0	0	0
258716	948	0	0	0	0	0	0
258717	943	0	0	0	0	0	0
258718	930	0	0	0	0	0	0
258719	981	0	0	0	0	0	0
258720	945	0	0	0	0	0	0
258721	933	0	0	0	0	0	0
258722	972	0	0	0	0	0	0
258723	936	0	0	0	0	0	0
258724	960	0	0	0	0	0	0
258725	927	0	0	0	0	0	0
258726	948	0	0	0	0	0	0
258727	945	0	0	0	0	0	0
258728	972	0	0	0	0	0	0
258729	945	0	0	0	0	0	0
258730	948	0	0	0	0	0	0
258731	933	0	0	0	0	0	0
258732	945	0	0	0	0	0	0
258733	945	0	0	0	0	0	0
258734	945	0	0	0	0	0	0
258736	945	0	0	0	0	0	0
258737	945	0	0	0	0	0	0
258738	951	0	0	0	0	0	0
258739	927	0	0	0	0	0	0
258740	936	0	0	0	0	0	0
258741	927	0	0	0	0	0	0
258742	921	0	0	0	0	0	0
258743	960	0	0	0	0	0	0
258744	1004	0	0	0	0	0	0
258745	963	0	0	0	0	0	0
258746	951	0	0	0	0	0	0
258747	939	0	0	0	0	0	0
258748	927	0	0	0	0	0	0
258749	1023	0	0	0	0	0	0
258750	1079	0	0	0	0	0	0
258751	951	0	0	0	0	0	0
258752	960	0	0	0	0	0	0
258753	942	0	0	0	0	0	0
258754	963	0	0	0	0	0	0
258755	939	0	0	0	0	0	0
258756	955	0	0	0	0	0	0
258757	918	0	0	0	0	0	0
258758	1063	0	0	0	0	0	0
258759	933	0	0	0	0	0	0
258762	939	1	0	0	0	0	0
258763	933	0	0	0	0	0	0
258764	939	0	0	0	0	0	0
258765	939	0	0	0	0	0	0
258766	939	0	0	0	0	0	0
258767	948	0	0	0	0	0	0
258768	921	0	0	0	0	0	0
258769	933	0	0	0	0	0	0
258770	933	0	0	0	0	0	0
258771	933	0	0	0	0	0	0
258772	933	0	0	0	0	0	0
258773	957	0	0	0	0	0	0
258774	927	0	0	0	0	0	0
258775	930	0	0	0	0	0	0
258776	1131	0	0	0	0	0	0
258777	1132	0	0	0	0	0	0
258778	1520	0	0	0	0	0	0
258780	933	0	0	0	0	0	0
258781	933	0	0	0	0	0	0
258782	951	0	0	0	0	0	0
258783	1960	0	0	2	1	2	1
258784	1062	0	0	0	0	0	0
258785	918	0	0	0	0	0	0
258786	948	0	0	0	0	0	0
258787	1078	0	0	0	0	0	0
258788	1078	0	0	0	0	0	0
258789	918	0	0	0	0	0	0
258790	921	0	0	0	0	0	0
258791	933	0	0	0	0	0	0
258792	945	0	0	0	0	0	0
258793	951	0	0	0	0	0	0
258794	1065	0	0	0	0	0	0
258797	933	0	0	0	0	0	0
258798	1056	0	0	0	0	0	0
258799	936	0	0	0	0	0	0
258800	933	0	0	0	0	0	0
258801	933	0	0	0	0	0	0
258802	942	0	0	0	0	0	0
258803	939	0	0	0	0	0	0
258804	1074	0	0	0	0	0	0
258805	1673	0	0	0	0	0	0
258806	995	0	0	0	0	0	0
258807	972	0	0	0	0	0	0
258808	942	0	0	0	0	0	0
258809	1069	0	0	0	0	0	0
258810	951	0	0	0	0	0	0
258811	927	0	0	0	0	0	0
258812	1068	0	0	0	0	0	0
258814	1076	0	0	0	0	0	0
258815	936	0	0	0	0	0	0
258816	927	0	0	0	0	0	0
258817	927	0	0	0	0	0	0
258818	1122	0	0	0	0	0	0
258819	945	0	0	0	0	0	0
258820	936	0	0	0	0	0	0
258821	954	0	0	0	0	0	0
258822	1098	0	0	0	0	0	0
258823	936	0	0	0	0	0	0
258824	1050	0	0	0	0	0	0
258825	933	0	0	0	0	0	0
258826	1041	0	0	0	0	0	0
258828	939	0	0	0	0	0	0
258829	939	0	0	0	0	0	0
258830	942	0	0	0	0	0	0
258831	927	0	1	1	0	1	1
258832	945	0	0	0	0	0	0
258833	927	0	0	0	0	0	0
258834	945	0	0	0	0	0	0
258835	1125	0	0	0	0	0	0
258836	960	0	1	0	0	0	1
258837	951	1	0	0	0	0	0
258838	957	0	0	0	0	0	0
258840	1223	0	0	0	0	0	0
258841	1109	0	0	0	0	0	0
258842	948	0	0	0	0	0	0
258843	942	0	0	0	0	0	0
258844	942	0	0	0	0	0	0
258845	1012	0	0	0	0	0	0
258846	1112	0	0	0	0	0	0
258850	930	0	0	0	0	0	0
258851	948	0	0	0	0	0	0
258852	939	0	0	0	0	0	0
258853	966	0	0	0	0	0	0
258854	1116	0	0	0	0	0	0
258857	960	0	0	0	0	0	0
258858	939	0	0	0	0	0	0
258859	942	0	0	0	0	0	0
258861	930	0	0	0	0	0	0
258862	936	0	0	0	0	0	0
258863	939	0	0	0	0	0	0
258865	930	0	0	0	0	0	0
258866	942	0	0	0	0	0	0
258867	945	0	0	0	0	0	0
258868	949	0	0	0	0	0	0
258869	1175	0	0	0	0	0	0
258871	951	0	0	0	0	0	0
258872	932	0	0	0	0	0	0
258873	940	0	0	0	0	0	0
258875	951	0	0	0	0	0	0
258877	954	0	0	0	0	0	0
258879	1082	0	0	0	0	0	0
258880	942	0	0	0	0	0	0
258881	1034	0	0	0	0	0	0
258882	933	0	0	0	0	0	0
258883	1048	0	0	0	0	0	0
258886	996	0	0	0	0	0	0
258887	939	0	0	0	0	0	0
258888	939	0	0	0	0	0	0
258889	939	0	0	0	0	0	0
258890	939	0	0	0	0	0	0
258891	948	0	0	0	0	0	0
258892	960	0	0	0	0	0	0
258893	1027	0	0	0	0	0	0
258894	1531	0	0	0	0	0	0
258895	936	0	0	0	0	0	0
258896	924	0	0	0	0	0	0
258897	924	0	0	0	0	0	0
258898	924	0	0	0	0	0	0
258899	936	0	0	0	0	0	0
258900	1297	0	0	0	0	0	0
258901	936	0	0	0	0	0	0
258902	1026	0	0	0	0	0	0
258903	1105	0	0	0	0	0	0
258904	936	0	0	0	0	0	0
258905	1147	0	0	0	0	0	0
258907	939	0	0	0	0	0	0
258908	918	0	0	0	0	0	0
258909	918	0	0	0	0	0	0
258910	918	0	0	0	0	0	0
258912	948	0	0	0	0	0	0
258913	924	0	0	0	0	0	0
258914	930	0	0	0	0	0	0
258915	939	0	0	0	0	0	0
258917	945	0	0	0	0	0	0
258918	942	0	0	0	0	0	0
258919	924	0	0	0	0	0	0
258920	1063	0	0	0	0	0	0
258921	968	0	0	0	0	0	0
258922	942	0	0	0	0	0	0
258923	1248	0	0	0	0	0	0
258924	1210	0	0	0	0	0	0
258925	1062	0	0	0	0	0	0
258926	933	0	0	0	0	0	0
258927	939	0	0	0	0	0	0
258928	933	0	0	0	0	0	0
258929	936	0	0	0	0	0	0
258930	939	0	0	0	0	0	0
258931	936	0	0	0	0	0	0
258932	939	0	0	0	0	0	0
258933	933	0	0	0	0	0	0
258934	939	0	0	0	0	0	0
258935	969	0	0	0	0	0	0
258937	939	0	0	0	0	0	0
258938	948	0	0	0	0	0	0
258939	951	0	0	0	0	0	0
258940	930	0	0	0	0	0	0
258941	954	0	0	0	0	0	0
258942	948	0	0	0	0	0	0
258943	936	0	0	0	0	0	0
258944	933	0	0	0	0	0	0
258945	939	0	0	0	0	0	0
258946	942	0	0	0	0	0	0
258947	936	0	0	0	0	0	0
258949	921	0	0	0	0	0	0
258950	939	0	0	0	0	0	0
258951	930	0	0	0	0	0	0
258952	942	0	0	0	0	0	0
258953	939	0	0	0	0	0	0
258954	939	0	0	0	0	0	0
258955	915	0	0	0	0	0	0
258956	939	0	0	0	0	0	0
258958	930	0	0	0	0	0	0
258959	942	0	0	0	0	0	0
258960	945	0	0	0	0	0	0
258961	1489	0	0	0	0	0	0
258962	939	0	0	0	0	0	0
258963	960	0	0	0	0	0	0
258964	939	0	0	0	0	0	0
258967	945	0	0	0	0	0	0
258968	1065	0	0	0	0	0	0
258969	933	0	0	0	0	0	0
258970	1053	0	0	0	0	0	0
258971	918	0	0	0	0	0	0
258972	918	0	0	0	0	0	0
258973	972	0	0	0	0	0	0
258974	918	0	0	0	0	0	0
258975	945	0	0	0	0	0	0
258976	915	0	0	0	0	0	0
258977	924	0	0	0	0	0	0
258979	933	0	0	0	0	0	0
258980	936	0	0	0	1	0	0
258982	927	0	0	0	0	0	0
258983	933	0	0	0	0	0	0
258984	930	0	0	0	0	0	0
258985	921	0	0	0	0	0	0
258987	1018	0	0	0	0	0	0
258988	954	0	0	0	0	0	0
258989	942	0	0	0	0	0	0
258990	933	0	0	0	0	0	0
258991	1067	0	0	0	0	0	0
258992	948	0	0	0	0	0	0
258993	921	0	0	0	0	0	0
258994	918	0	0	0	0	0	0
258996	927	0	0	0	0	0	0
258997	924	0	0	0	0	0	0
258998	930	0	0	1	0	0	0
258999	960	0	0	0	0	0	0
259000	927	0	0	0	0	0	0
259001	1391	0	0	0	0	0	0
259002	1164	0	0	0	0	1	0
259003	1089	0	0	0	0	0	0
259004	1029	0	0	0	0	0	0
259005	948	0	0	0	0	0	0
259006	1003	0	0	0	0	0	0
259007	939	0	0	0	0	0	0
259008	1069	0	0	0	0	0	0
259009	933	0	0	0	0	0	0
259010	939	0	0	0	0	0	0
259011	1395	0	0	0	0	0	0
259012	939	0	0	0	0	0	0
259013	945	0	0	0	0	0	0
259014	960	0	0	0	0	0	0
259015	1210	0	0	0	0	0	0
259016	963	0	0	0	0	0	0
259017	933	0	0	0	0	0	0
259018	927	0	0	0	0	0	0
259019	948	0	0	0	0	0	0
259020	1079	0	0	0	0	0	0
259021	939	0	0	0	0	0	0
259022	942	0	0	0	0	0	1
259023	933	0	0	0	0	0	0
259024	936	0	0	0	0	0	0
259025	939	0	0	0	0	0	0
259026	1080	0	0	0	0	0	0
259027	936	0	0	0	0	0	0
259028	930	0	0	0	0	0	0
259030	957	0	0	0	0	0	0
259031	945	0	0	0	0	0	0
259032	1125	0	0	0	0	0	0
259033	981	0	0	0	0	0	0
259034	951	0	0	0	0	0	0
259035	954	0	0	0	0	0	0
259036	975	0	0	0	0	0	0
259037	1359	0	0	0	0	0	0
259038	930	0	0	0	0	0	0
259039	1082	0	0	0	0	0	0
259040	939	0	0	0	0	0	0
259041	1189	0	0	0	0	0	0
259042	960	0	0	0	0	0	0
259044	1266	0	0	0	0	0	0
259045	954	0	0	0	0	0	0
259046	948	0	0	0	0	0	0
259047	960	0	0	0	0	0	0
259048	945	0	0	0	0	0	0
259049	957	0	0	0	0	0	0
259050	1061	0	0	0	0	0	0
259051	2912	0	0	0	0	0	0
259052	969	0	0	0	0	0	0
259053	954	0	0	0	0	0	0
259054	954	0	0	0	0	0	0
259055	960	0	0	0	0	0	0
259056	960	0	0	0	0	0	0
259057	939	0	0	0	0	0	0
259058	939	0	0	0	0	0	0
259061	957	0	0	0	0	0	0
259062	981	0	0	0	0	0	0
259063	969	0	0	0	0	0	0
259064	1122	0	0	0	0	0	0
259066	951	0	0	0	0	0	0
259067	936	0	0	0	0	0	0
259068	936	0	0	0	0	0	0
259069	1073	0	0	0	0	0	0
259070	966	0	0	0	0	0	0
259071	939	0	0	0	0	0	0
259072	954	0	0	0	0	0	0
259073	939	0	0	0	0	0	0
259074	1174	0	0	0	0	0	0
259075	939	0	0	0	0	0	0
259078	990	0	0	0	0	0	0
259080	1124	0	0	0	0	0	0
259081	945	0	0	0	0	0	0
259082	956	0	0	0	0	0	0
259083	940	0	0	0	0	0	0
259084	942	0	0	0	0	0	0
259085	948	0	0	0	0	0	0
259086	960	0	0	0	0	0	0
259087	954	0	0	0	0	0	0
259088	951	0	0	0	0	0	0
259089	969	0	0	0	0	0	0
259091	957	0	0	0	0	0	0
259092	945	0	0	0	0	0	0
259093	957	0	0	0	0	0	0
259095	942	0	0	0	0	0	0
259096	945	0	0	0	0	0	0
259097	2923	0	0	0	0	0	0
259098	960	0	0	0	0	0	0
259099	954	0	0	0	0	0	0
259100	957	0	0	0	0	0	0
259102	1545	0	0	0	0	0	0
259103	954	0	0	0	0	0	0
259104	5137	0	0	0	0	0	0
259105	951	0	0	0	0	0	0
259106	954	0	0	0	0	0	0
259107	948	0	0	0	0	0	0
259108	1038	0	0	0	0	0	0
259109	936	0	0	0	0	0	0
259110	1036	0	0	0	0	0	0
259111	933	0	0	0	0	0	0
259112	1045	0	0	0	0	0	0
259113	939	0	0	0	0	0	0
259114	939	0	0	0	0	0	0
259115	954	0	0	0	0	0	0
259116	957	0	0	0	0	0	0
259117	945	0	0	0	0	0	0
259118	957	0	0	0	0	0	0
259119	942	0	0	0	0	0	0
259122	966	0	0	0	0	0	0
259123	954	0	0	0	0	0	0
259124	966	0	0	0	0	0	0
259125	945	0	0	0	0	0	0
259126	1075	0	0	0	0	0	0
259143	972	0	0	0	0	0	0
259144	1052	0	0	0	0	0	0
259145	957	0	0	0	0	0	0
259147	1006	0	0	0	0	0	0
259148	1300	0	0	0	0	0	0
259151	1125	0	0	0	0	0	0
259159	951	0	0	0	0	0	0
259161	966	0	0	0	0	0	0
259162	948	0	0	0	0	0	0
259165	933	0	0	0	0	0	0
259172	4275	0	0	0	0	0	0
259277	1322	0	0	0	1	0	0
259279	3649	1225	1435	1485	1175	1128	1247
259300	3058	2445	2623	2574	4234	3854	4479
259301	497	0	1	0	1	0	0
259302	8887	15	11	17	13	91	16
260296	2229	0	0	0	0	0	0
260297	921	0	0	0	0	1	0
260298	1479	0	0	0	0	0	0
260299	2155	7	5	2	13	16	7
260301	704	6	5	13	10	22	14
260302	3671	1085	1170	1195	1396	1331	1165
260305	5028	155	196	220	120	106	96
260315	7782	0	0	0	0	0	0
260408	1232	0	0	0	0	0	0
260409	1967	754	717	595	792	673	815
260423	1003	17	30	24	14	2	4
263406	4955	540	512	456	1079	556	771
263764	5799	0	0	0	0	0	0
263803	2931	52	42	29	24	24	24
263876	3996	701	718	672	928	774	848
264064	2586	629	666	625	503	483	531
264134	4140	79	104	90	49	54	71
264895	3069	467	529	498	888	882	931
266459	1641	0	0	2	0	0	1
266614	1056	20	9	11	12	13	18
266620	468	0	0	0	0	0	0
266632	2825	328	316	308	519	430	487
266645	2303	0	0	0	0	0	0
266690	2629	764	762	704	838	705	908
266692	3520	2108	2357	2164	2531	2468	2675
266744	1903	0	3	3	4	0	3
266781	1941	2006	1956	1926	2022	1864	1960
266793	74	13	13	20	7	13	26
266815	2489	0	0	0	0	0	0
267019	5136	2889	2732	2844	3184	3003	4037
268281	9293	1117	1245	1240	1236	1272	1306
268288	3554	0	0	0	0	0	0
268291	2860	0	0	0	0	0	1
268294	2831	402	404	378	469	462	476
268297	4745	1106	1108	1083	769	1055	950
268301	4513	17	11	13	23	4	18
268319	1890	57	48	83	93	95	80
268345	6196	0	0	0	0	0	0
268354	4139	0	0	0	0	0	0
268373	736	7310	7830	7807	4591	4342	5895
268379	16011	5	1	8	21	6	13
268390	3604	387	402	366	329	306	335
268391	757	0	0	0	2	0	0
268395	1745	215	212	200	191	202	188
268396	7432	1	0	0	0	0	1
268417	4059	2356	2598	2449	4116	3384	3534
268420	6025	2105	2044	2056	2274	2107	2338
268445	3336	19	28	42	13	10	7
268448	4393	1782	2062	2208	2563	2773	2337
268449	560	1588	1666	1669	1889	1757	2024
268451	3145	0	0	0	2	0	3
268465	2228	626	776	816	429	344	465
268469	2667	631	689	682	614	783	577
268470	3974	1635	1684	1603	1839	1591	1897
268480	4163	679	588	516	2265	1699	1721
268481	2735	3	0	3	17	9	15
268482	1854	0	0	0	0	0	0
268490	1224	409	422	437	380	348	382
268491	4573	2	2	0	1	0	1
268498	1078	0	0	0	0	0	0
268510	4254	0	0	0	0	0	0
268512	2692	0	3	1	6	12	6
268515	10727	0	0	1	0	1	0
268527	8079	0	0	0	0	0	0
268534	2337	0	0	0	0	0	0
268564	3987	1182	1233	1075	1380	1338	1387
268566	3402	992	1278	1106	1157	2079	1532
268567	3961	1371	1395	1521	1771	1812	1704
268591	2162	0	0	0	0	0	0
268595	1012	82	94	67	18	75	58
268656	2570	557	622	635	650	642	650
268663	4127	8	2	13	554	219	560
268670	3482	146	175	151	201	201	205
268686	300	0	0	0	0	0	0
268697	2316	1120	1523	1397	735	478	870
268706	8913	411	415	375	946	866	761
268709	3144	0	0	0	0	0	0
268721	6072	844	929	998	1895	1980	1570
268723	2791	0	0	0	0	0	0
268729	4113	1	0	0	2	0	1
268739	5643	39	24	29	38	32	31
268741	4458	1617	1796	1649	1727	1606	1873
268747	4598	3	2	0	4	4	4
268749	3381	782	931	812	1161	1052	948
268752	2011	20	21	27	44	47	38
268756	2265	0	0	0	0	0	0
268759	1986	47	52	42	47	33	39
268780	4778	0	0	0	0	0	0
268782	1825	0	0	0	0	0	0
268783	4518	984	1226	1189	999	943	1016
268807	2212	0	0	0	0	0	0
268809	813	1333	1512	1434	1437	1414	1691
268816	2242	0	0	0	0	0	0
268822	2035	234	256	302	292	309	295
268857	4080	194	217	288	261	397	309
268859	5481	0	0	0	0	0	0
268860	4636	3	3	2	2	2	2
268878	4535	0	0	0	0	0	0
268880	3111	686	609	672	633	625	654
268882	4046	927	876	828	573	551	608
268885	414	1	0	1	4	1	2
268890	2467	0	0	0	0	0	0
268902	8047	0	0	0	0	0	0
268903	4529	12	1	4	4	2	3
268905	750	0	0	0	0	1	0
268930	2039	787	885	930	415	400	395
268932	6176	10	5	7	8	7	7
268933	3099	627	659	653	645	672	597
268934	2976	0	0	0	0	1	0
268935	2982	84	59	97	114	260	273
268936	5973	874	1043	994	1132	1151	1029
268949	2608	0	0	0	0	0	0
268958	2575	0	2	1	0	1	0
268970	5317	0	0	0	0	0	0
268973	3838	189	237	263	472	474	531
268977	6867	0	0	0	1	1	0
268980	3942	818	1001	848	844	821	774
268996	3092	2135	2160	1987	1746	1723	1805
269003	4015	1168	1383	1351	1252	1150	1241
269016	4784	0	0	0	0	0	0
269019	3765	0	0	0	0	0	0
269023	6112	1613	1846	1796	2966	2795	2772
269033	2291	513	527	597	560	453	438
269037	6192	0	1	3	4	1	5
269053	3925	9	10	11	34	29	20
269060	5634	0	0	0	2	0	0
269061	3604	2745	2889	2658	2911	3067	2788
269063	945	0	0	0	0	0	0
269094	2928	0	0	0	0	0	0
269109	4630	0	0	1	0	1	0
269113	2332	698	740	659	463	437	543
269116	10379	0	0	0	0	0	0
269120	2074	0	0	0	0	1	1
269132	4056	0	0	0	0	0	0
269152	7406	0	2	0	0	0	0
269180	6817	176	212	194	244	247	208
269181	7054	701	546	522	796	729	793
269198	12108	329	332	317	463	529	499
269209	5235	0	2	3	6	5	3
269224	5119	1085	1657	1495	451	541	537
269233	4146	0	0	1	2	2	2
269252	7127	1914	1998	1686	1324	1354	1429
269254	10970	3818	4403	4035	4211	4402	4762
269261	638	371	380	368	334	347	351
269275	9049	0	0	0	0	0	0
269295	1263	408	514	458	608	626	449
269328	1589	0	0	0	0	0	0
269336	1870	412	438	371	530	451	589
269338	4450	936	1048	1034	1286	1250	1238
269344	1674	767	871	820	574	408	491
269346	3904	939	784	937	2096	1720	1569
269356	3201	1	0	0	0	4	4
269378	2543	372	390	394	186	186	262
269389	1675	0	0	0	0	0	0
269397	4369	143	138	135	255	262	236
269400	4439	1011	1338	1416	923	815	923
269401	5372	585	695	759	838	1141	959
269423	2492	120	150	138	177	178	177
269424	5952	1496	1485	1360	739	743	832
269437	6276	0	0	0	0	0	0
269470	3428	1814	1910	1818	1567	1393	1557
269473	7112	783	786	680	1173	1271	1274
269513	2895	0	0	0	0	0	0
269514	2479	149	195	201	256	300	283
269523	3315	3955	4540	4452	4284	3896	4678
269529	4634	19	16	38	46	32	32
269536	3203	835	946	871	739	675	806
269582	4982	2358	3356	3323	1272	1252	1520
269585	5372	209	202	204	265	293	251
269587	6923	2863	2937	2811	2139	2377	2251
269589	1925	344	268	327	719	568	605
269593	7529	0	0	0	2	2	1
269604	4762	17	25	22	40	36	31
269608	4113	53	35	37	294	276	219
269610	9486	3	1	3	5	3	3
269614	2565	1183	1173	1279	1451	1379	1290
269615	5584	1	0	2	0	0	0
269623	2330	295	297	301	251	230	282
269629	2981	0	0	0	0	0	0
269630	1571	185	163	172	279	301	253
269633	1786	0	0	0	0	0	1
269637	2281	0	0	0	0	0	0
269639	3298	762	858	838	920	958	952
269642	6529	7	6	5	23	2	6
269643	4031	0	1	2	0	1	0
269682	4817	785	989	940	913	922	958
269683	906	0	0	0	0	0	0
269693	2582	0	0	0	0	0	0
269695	4481	1	0	2	1	7	0
269700	15418	1874	2060	1806	2557	2911	2073
269701	3382	19	24	14	48	55	41
269702	8226	1094	1234	1144	822	882	890
269704	4078	1865	1963	1746	1869	1869	1925
269713	4995	12	9	20	27	32	17
269717	3851	858	702	754	1956	2140	1954
269774	19345	1170	1456	1310	1561	1610	1529
269784	6017	1	1	1	1	1	0
269788	4765	1	0	0	1	0	0
269799	1548	3	0	0	14	5	9
269800	3061	936	935	928	998	962	943
269823	1784	49	61	86	142	128	146
269831	2490	0	0	0	0	0	0
269846	335	0	0	0	0	0	0
269854	1612	54	60	60	62	48	40
269855	4260	99	170	161	33	54	50
269862	954	0	0	0	0	0	0
269870	4914	263	321	309	226	237	223
269878	10040	3	10	5	9	8	9
269881	3690	265	252	227	316	301	285
269902	2592	0	1	1	0	0	4
269941	4176	1121	1242	1297	1015	1080	1103
269951	1703	2387	2613	2669	2137	1974	2085
269952	3520	160	156	164	188	218	219
269954	3010	0	0	3	6	13	3
269955	2340	127	159	212	155	185	135
269959	7285	3	4	0	1	3	2
269966	4052	1239	1714	1542	1135	1284	1206
269994	3924	8	4	6	43	30	47
269997	2684	182	225	218	232	206	254
269999	1996	350	420	369	414	441	409
270004	2591	0	0	0	0	0	0
270028	3142	0	0	0	0	0	0
270035	2100	42	20	55	99	86	79
270049	2918	1	1	0	2	2	0
270058	3274	618	673	731	646	577	583
270066	7029	1383	1455	1253	1421	1288	1329
270076	2177	355	378	393	374	329	379
270084	2800	7	2	1	10	10	5
270086	5311	614	710	645	579	612	611
270091	2498	4	2	8	19	21	12
270096	5157	841	977	919	1209	1113	1198
270097	3655	0	0	0	0	0	0
270106	780	207	181	203	166	196	179
270109	7212	6	3	1	7	1	2
270110	4530	1680	1436	1459	2008	1618	1754
270118	6743	525	600	594	719	929	753
270120	18468	0	1	0	0	0	0
270150	1086	0	0	0	0	0	0
270151	3980	34	59	48	80	41	75
270152	2458	10	7	11	92	41	87
270156	3343	628	637	635	555	584	641
270160	2971	2	1	0	1	5	1
270162	2605	0	0	0	0	0	0
270163	11974	787	858	694	725	654	778
270166	2851	762	793	775	711	710	777
270185	790	11	15	29	142	87	120
270190	4667	0	0	0	1	0	0
270192	4734	0	0	0	0	0	0
270198	3361	34	32	38	60	51	57
270201	4530	283	300	291	569	446	542
270210	6353	13	10	9	18	15	12
270328	2142	0	0	0	0	0	0
270499	468	0	0	0	0	0	0
270599	1040	1	0	0	0	1	0
270624	4176	0	0	0	0	0	0
270627	8060	2660	3335	3130	2394	2516	2673
270669	4799	522	610	598	591	601	682
270672	4348	10	10	9	33	35	16
270685	4332	2700	3361	3107	1579	1560	2047
270711	3714	0	0	0	0	0	0
270757	2328	0	0	1	2	0	1
270802	3117	174	166	182	117	124	123
270893	4105	3189	3375	3555	4472	3638	4147
270906	3827	1145	1635	1500	789	556	993
271005	1949	79	97	106	106	187	165
271036	3716	0	0	0	0	0	0
271047	2070	0	0	0	0	0	0
271127	4974	0	0	0	0	0	0
271144	3315	45	54	62	56	51	60
271209	6759	0	0	0	2	0	3
271221	2651	246	185	200	272	209	222
271278	2640	0	0	0	0	0	0
271305	3727	47	53	55	62	42	41
271375	1750	0	1	0	0	0	0
271377	4999	1084	1129	1004	1049	1022	1117
271424	2305	0	0	0	1	0	1
271457	2364	795	858	883	858	808	936
271508	2362	16	17	10	15	18	17
271564	9850	2627	2965	2589	2926	3539	3335
271639	5209	1	4	3	6	9	9
271697	1477	0	0	0	0	0	0
271711	2815	0	0	0	0	1	0
271786	6966	0	0	0	0	0	0
271813	3462	0	0	0	0	0	0
271842	5135	372	414	409	214	230	229
271844	3125	0	0	0	0	0	0
271849	4820	38	19	12	22	6	11
271887	2319	0	0	0	0	0	0
271944	1316	0	0	0	0	0	0
271970	3690	0	0	0	0	0	0
271981	4108	234	318	305	305	297	324
272009	2939	0	0	0	0	0	0
272027	3726	555	567	544	541	502	515
272031	3762	1	0	2	0	3	4
272158	2897	32	41	36	43	60	38
272322	1740	2	3	1	0	3	0
272347	3478	254	274	215	296	326	247
272350	10141	0	0	0	0	0	0
272359	2699	1195	1093	1003	960	938	870
272381	2726	0	0	0	0	0	0
272382	2786	7655	6852	7016	16816	13613	13384
272396	3194	221	252	299	129	172	212
272411	2367	0	0	0	0	0	0
272428	2491	0	0	0	0	0	0
272465	1224	0	0	0	0	0	0
272538	4409	286	343	319	243	254	268
272551	1038	910	919	933	400	381	478
272589	4967	675	832	746	910	943	1004
272636	4491	5	4	6	7	10	8
272643	1995	0	0	0	0	0	0
272667	2318	0	0	0	0	0	0
272714	1115	0	0	0	0	0	2
272790	2316	9	0	2	19	3	10
276742	1077	0	0	0	0	0	0
276770	2017	14376	14105	14286	7976	8026	9676
276829	2624	821	930	861	2066	2234	2196
276846	2488	844	867	977	1098	1086	1111
276852	2196	222	224	221	264	221	234
276865	936	0	0	0	0	0	0
276891	2175	1	1	0	8	6	10
276905	2249	140	154	133	237	158	172
276919	3448	698	750	769	382	408	426
276920	1353	1	0	0	0	0	0
276950	4011	368	491	500	1847	1348	1679
276952	3481	0	2	1	0	0	0
277010	3077	4	15	8	25	13	8
277089	675	1	1	1	1	0	3
277146	340	0	0	0	0	0	0
277154	7413	0	0	0	1	0	0
277203	1257	0	0	0	0	1	0
277250	7112	3121	3758	3583	3762	4062	3771
277328	4263	11	20	22	13	8	8
277333	3581	24	26	28	122	92	111
